Timestamp,Agent Name,Agent Version,Apm Application Ids,Apm Application Names,Core Count,Entity And Interface,Entity GUID,Entity ID,Entity Key,Entity Name,Full Hostname,Hardware Address,Host Status,Hostname,Instance Type,Interface Name,Ip V4 Address,Ip V6 Address,Operating System,Processor Count,Receive Bytes Per Second,Receive Dropped Per Second,Receive Errors Per Second,Receive Packets Per Second,State,System Memory Bytes,Transmit Bytes Per Second,Transmit Dropped Per Second,Transmit Errors Per Second,Transmit Packets Per Second,Windows Family,Windows Platform,Windows Version
2022-07-23 16:16:45,Infrastructure,1.27.2,|544156790|544157489|,|employee-dashboard|employee-service|,8,3543156262377228866/Local Area Connection* 2,MzQwNjg4NXxJTkZSQXxOQXwzNTQzMTU2MjYyMzc3MjI4ODY2,3543156262377228866,SANU-PC,SANU-PC,SANU-PC,dc:f5:05:a2:81:8d,running,SANU-PC,HP HP Laptop 15-da1xxx,Local Area Connection* 2,169.254.87.207/16,fe80::5c71:ff31:444e:57cf/64,windows,1,0,0,0,0,down,8470712320,0,0,0,0,Standalone Workstation,Microsoft Windows 11 Home Single Language,10.0.22000 Build 22000
2022-07-23 16:16:45,Infrastructure,1.27.2,|544156790|544157489|,|employee-dashboard|employee-service|,8,3543156262377228866/Local Area Connection* 1,MzQwNjg4NXxJTkZSQXxOQXwzNTQzMTU2MjYyMzc3MjI4ODY2,3543156262377228866,SANU-PC,SANU-PC,SANU-PC,de:f5:05:a2:81:8d,running,SANU-PC,HP HP Laptop 15-da1xxx,Local Area Connection* 1,169.254.140.211/16,fe80::61f8:466f:3394:8cd3/64,windows,1,0,0,0,0,down,8470712320,0,0,0,0,Standalone Workstation,Microsoft Windows 11 Home Single Language,10.0.22000 Build 22000
2022-07-23 16:16:45,Infrastructure,1.27.2,|544156790|544157489|,|employee-dashboard|employee-service|,8,3543156262377228866/Wi-Fi,MzQwNjg4NXxJTkZSQXxOQXwzNTQzMTU2MjYyMzc3MjI4ODY2,3543156262377228866,SANU-PC,SANU-PC,SANU-PC,dc:f5:05:a2:81:8d,running,SANU-PC,HP HP Laptop 15-da1xxx,Wi-Fi,192.168.1.18/24,fe80::5c14:8f49:eab9:3c6c/64,windows,1,590.3561034911016,0,0,3.822679822335537,up,8470712320,1318.211356045758,0,0,3.1616475888703413,Standalone Workstation,Microsoft Windows 11 Home Single Language,10.0.22000 Build 22000
2022-07-23 16:16:45,Infrastructure,1.27.2,|544156790|544157489|,|employee-dashboard|employee-service|,8,3543156262377228866/Ethernet,MzQwNjg4NXxJTkZSQXxOQXwzNTQzMTU2MjYyMzc3MjI4ODY2,3543156262377228866,SANU-PC,SANU-PC,SANU-PC,9c:7b:ef:0d:92:76,running,SANU-PC,HP HP Laptop 15-da1xxx,Ethernet,169.254.254.166/16,fe80::9ce9:8de7:f64b:fea6/64,windows,1,0,0,0,0,down,8470712320,0,0,0,0,Standalone Workstation,Microsoft Windows 11 Home Single Language,10.0.22000 Build 22000
2022-07-23 16:10:00,Infrastructure,1.27.2,|544156790|544157489|,|employee-dashboard|employee-service|,8,3543156262377228866/Local Area Connection* 2,MzQwNjg4NXxJTkZSQXxOQXwzNTQzMTU2MjYyMzc3MjI4ODY2,3543156262377228866,SANU-PC,SANU-PC,SANU-PC,dc:f5:05:a2:81:8d,running,SANU-PC,HP HP Laptop 15-da1xxx,Local Area Connection* 2,169.254.87.207/16,fe80::5c71:ff31:444e:57cf/64,windows,1,0,0,0,0,down,8470712320,0,0,0,0,Standalone Workstation,Microsoft Windows 11 Home Single Language,10.0.22000 Build 22000
2022-07-23 16:10:00,Infrastructure,1.27.2,|544156790|544157489|,|employee-dashboard|employee-service|,8,3543156262377228866/Local Area Connection* 1,MzQwNjg4NXxJTkZSQXxOQXwzNTQzMTU2MjYyMzc3MjI4ODY2,3543156262377228866,SANU-PC,SANU-PC,SANU-PC,de:f5:05:a2:81:8d,running,SANU-PC,HP HP Laptop 15-da1xxx,Local Area Connection* 1,169.254.140.211/16,fe80::61f8:466f:3394:8cd3/64,windows,1,0,0,0,0,down,8470712320,0,0,0,0,Standalone Workstation,Microsoft Windows 11 Home Single Language,10.0.22000 Build 22000
2022-07-23 16:10:00,Infrastructure,1.27.2,|544156790|544157489|,|employee-dashboard|employee-service|,8,3543156262377228866/Ethernet,MzQwNjg4NXxJTkZSQXxOQXwzNTQzMTU2MjYyMzc3MjI4ODY2,3543156262377228866,SANU-PC,SANU-PC,SANU-PC,9c:7b:ef:0d:92:76,running,SANU-PC,HP HP Laptop 15-da1xxx,Ethernet,169.254.254.166/16,fe80::9ce9:8de7:f64b:fea6/64,windows,1,0,0,0,0,down,8470712320,0,0,0,0,Standalone Workstation,Microsoft Windows 11 Home Single Language,10.0.22000 Build 22000
2022-07-23 16:10:00,Infrastructure,1.27.2,|544156790|544157489|,|employee-dashboard|employee-service|,8,3543156262377228866/Wi-Fi,MzQwNjg4NXxJTkZSQXxOQXwzNTQzMTU2MjYyMzc3MjI4ODY2,3543156262377228866,SANU-PC,SANU-PC,SANU-PC,dc:f5:05:a2:81:8d,running,SANU-PC,HP HP Laptop 15-da1xxx,Wi-Fi,192.168.1.18/24,fe80::5c14:8f49:eab9:3c6c/64,windows,1,634.3664195842787,0,0,3.957589833862071,up,8470712320,1642.7589331133718,0,0,3.134201698379496,Standalone Workstation,Microsoft Windows 11 Home Single Language,10.0.22000 Build 22000
2022-07-23 16:00:00,Infrastructure,1.27.2,|544156790|544157489|,|employee-dashboard|employee-service|,8,3543156262377228866/Wi-Fi,MzQwNjg4NXxJTkZSQXxOQXwzNTQzMTU2MjYyMzc3MjI4ODY2,3543156262377228866,SANU-PC,SANU-PC,SANU-PC,dc:f5:05:a2:81:8d,running,SANU-PC,HP HP Laptop 15-da1xxx,Wi-Fi,192.168.1.18/24,fe80::5c14:8f49:eab9:3c6c/64,windows,1,9151.806572231626,0,0,16.423930752599585,up,8470712320,6199.196617786412,0,0,13.506894745041649,Standalone Workstation,Microsoft Windows 11 Home Single Language,10.0.22000 Build 22000
2022-07-23 16:00:00,Infrastructure,1.27.2,|544156790|544157489|,|employee-dashboard|employee-service|,8,3543156262377228866/Local Area Connection* 1,MzQwNjg4NXxJTkZSQXxOQXwzNTQzMTU2MjYyMzc3MjI4ODY2,3543156262377228866,SANU-PC,SANU-PC,SANU-PC,de:f5:05:a2:81:8d,running,SANU-PC,HP HP Laptop 15-da1xxx,Local Area Connection* 1,169.254.140.211/16,fe80::61f8:466f:3394:8cd3/64,windows,1,0,0,0,0,down,8470712320,0,0,0,0,Standalone Workstation,Microsoft Windows 11 Home Single Language,10.0.22000 Build 22000
2022-07-23 16:00:00,Infrastructure,1.27.2,|544156790|544157489|,|employee-dashboard|employee-service|,8,3543156262377228866/Ethernet,MzQwNjg4NXxJTkZSQXxOQXwzNTQzMTU2MjYyMzc3MjI4ODY2,3543156262377228866,SANU-PC,SANU-PC,SANU-PC,9c:7b:ef:0d:92:76,running,SANU-PC,HP HP Laptop 15-da1xxx,Ethernet,169.254.254.166/16,fe80::9ce9:8de7:f64b:fea6/64,windows,1,0,0,0,0,down,8470712320,0,0,0,0,Standalone Workstation,Microsoft Windows 11 Home Single Language,10.0.22000 Build 22000
2022-07-23 16:00:00,Infrastructure,1.27.2,|544156790|544157489|,|employee-dashboard|employee-service|,8,3543156262377228866/Local Area Connection* 2,MzQwNjg4NXxJTkZSQXxOQXwzNTQzMTU2MjYyMzc3MjI4ODY2,3543156262377228866,SANU-PC,SANU-PC,SANU-PC,dc:f5:05:a2:81:8d,running,SANU-PC,HP HP Laptop 15-da1xxx,Local Area Connection* 2,169.254.87.207/16,fe80::5c71:ff31:444e:57cf/64,windows,1,0,0,0,0,down,8470712320,0,0,0,0,Standalone Workstation,Microsoft Windows 11 Home Single Language,10.0.22000 Build 22000
2022-07-23 15:54:00,Infrastructure,1.27.2,|544156790|544157489|,|employee-dashboard|employee-service|,8,3543156262377228866/Wi-Fi,MzQwNjg4NXxJTkZSQXxOQXwzNTQzMTU2MjYyMzc3MjI4ODY2,3543156262377228866,SANU-PC,SANU-PC,SANU-PC,dc:f5:05:a2:81:8d,running,SANU-PC,HP HP Laptop 15-da1xxx,Wi-Fi,192.168.1.18/24,fe80::5c14:8f49:eab9:3c6c/64,windows,1,5130.909391463856,0,0,14.443072243727038,up,8470712320,8911.972388110391,0,0,15.651921763368636,Standalone Workstation,Microsoft Windows 11 Home Single Language,10.0.22000 Build 22000
2022-07-23 15:54:00,Infrastructure,1.27.2,|544156790|544157489|,|employee-dashboard|employee-service|,8,3543156262377228866/Local Area Connection* 2,MzQwNjg4NXxJTkZSQXxOQXwzNTQzMTU2MjYyMzc3MjI4ODY2,3543156262377228866,SANU-PC,SANU-PC,SANU-PC,dc:f5:05:a2:81:8d,running,SANU-PC,HP HP Laptop 15-da1xxx,Local Area Connection* 2,169.254.87.207/16,fe80::5c71:ff31:444e:57cf/64,windows,1,0,0,0,0,down,8470712320,0,0,0,0,Standalone Workstation,Microsoft Windows 11 Home Single Language,10.0.22000 Build 22000
2022-07-23 15:54:00,Infrastructure,1.27.2,|544156790|544157489|,|employee-dashboard|employee-service|,8,3543156262377228866/Local Area Connection* 1,MzQwNjg4NXxJTkZSQXxOQXwzNTQzMTU2MjYyMzc3MjI4ODY2,3543156262377228866,SANU-PC,SANU-PC,SANU-PC,de:f5:05:a2:81:8d,running,SANU-PC,HP HP Laptop 15-da1xxx,Local Area Connection* 1,169.254.140.211/16,fe80::61f8:466f:3394:8cd3/64,windows,1,0,0,0,0,down,8470712320,0,0,0,0,Standalone Workstation,Microsoft Windows 11 Home Single Language,10.0.22000 Build 22000
2022-07-23 15:54:00,Infrastructure,1.27.2,|544156790|544157489|,|employee-dashboard|employee-service|,8,3543156262377228866/Ethernet,MzQwNjg4NXxJTkZSQXxOQXwzNTQzMTU2MjYyMzc3MjI4ODY2,3543156262377228866,SANU-PC,SANU-PC,SANU-PC,9c:7b:ef:0d:92:76,running,SANU-PC,HP HP Laptop 15-da1xxx,Ethernet,169.254.254.166/16,fe80::9ce9:8de7:f64b:fea6/64,windows,1,0,0,0,0,down,8470712320,0,0,0,0,Standalone Workstation,Microsoft Windows 11 Home Single Language,10.0.22000 Build 22000
2022-07-23 14:50:00,Infrastructure,1.27.2,|544156790|544157489|,|employee-dashboard|employee-service|,8,3543156262377228866/Local Area Connection* 2,MzQwNjg4NXxJTkZSQXxOQXwzNTQzMTU2MjYyMzc3MjI4ODY2,3543156262377228866,SANU-PC,SANU-PC,SANU-PC,dc:f5:05:a2:81:8d,running,SANU-PC,HP HP Laptop 15-da1xxx,Local Area Connection* 2,169.254.87.207/16,fe80::5c71:ff31:444e:57cf/64,windows,1,0,0,0,0,down,8470712320,0,0,0,0,Standalone Workstation,Microsoft Windows 11 Home Single Language,10.0.22000 Build 22000
2022-07-23 14:50:00,Infrastructure,1.27.2,|544156790|544157489|,|employee-dashboard|employee-service|,8,3543156262377228866/Local Area Connection* 1,MzQwNjg4NXxJTkZSQXxOQXwzNTQzMTU2MjYyMzc3MjI4ODY2,3543156262377228866,SANU-PC,SANU-PC,SANU-PC,de:f5:05:a2:81:8d,running,SANU-PC,HP HP Laptop 15-da1xxx,Local Area Connection* 1,169.254.140.211/16,fe80::61f8:466f:3394:8cd3/64,windows,1,0,0,0,0,down,8470712320,0,0,0,0,Standalone Workstation,Microsoft Windows 11 Home Single Language,10.0.22000 Build 22000
2022-07-23 14:50:00,Infrastructure,1.27.2,|544156790|544157489|,|employee-dashboard|employee-service|,8,3543156262377228866/Ethernet,MzQwNjg4NXxJTkZSQXxOQXwzNTQzMTU2MjYyMzc3MjI4ODY2,3543156262377228866,SANU-PC,SANU-PC,SANU-PC,9c:7b:ef:0d:92:76,running,SANU-PC,HP HP Laptop 15-da1xxx,Ethernet,169.254.254.166/16,fe80::9ce9:8de7:f64b:fea6/64,windows,1,0,0,0,0,down,8470712320,0,0,0,0,Standalone Workstation,Microsoft Windows 11 Home Single Language,10.0.22000 Build 22000
2022-07-23 14:50:00,Infrastructure,1.27.2,|544156790|544157489|,|employee-dashboard|employee-service|,8,3543156262377228866/Wi-Fi,MzQwNjg4NXxJTkZSQXxOQXwzNTQzMTU2MjYyMzc3MjI4ODY2,3543156262377228866,SANU-PC,SANU-PC,SANU-PC,dc:f5:05:a2:81:8d,running,SANU-PC,HP HP Laptop 15-da1xxx,Wi-Fi,192.168.1.18/24,fe80::5c14:8f49:eab9:3c6c/64,windows,1,1211.4368282949865,0,0,4.664019480647131,up,8470712320,2349.2927348047574,0,0,3.969001179557767,Standalone Workstation,Microsoft Windows 11 Home Single Language,10.0.22000 Build 22000
2022-07-23 14:40:00,Infrastructure,1.27.2,|544156790|544157489|,|employee-dashboard|employee-service|,8,3543156262377228866/Ethernet,MzQwNjg4NXxJTkZSQXxOQXwzNTQzMTU2MjYyMzc3MjI4ODY2,3543156262377228866,SANU-PC,SANU-PC,SANU-PC,9c:7b:ef:0d:92:76,running,SANU-PC,HP HP Laptop 15-da1xxx,Ethernet,169.254.254.166/16,fe80::9ce9:8de7:f64b:fea6/64,windows,1,0,0,0,0,down,8470712320,0,0,0,0,Standalone Workstation,Microsoft Windows 11 Home Single Language,10.0.22000 Build 22000
2022-07-23 14:40:00,Infrastructure,1.27.2,|544156790|544157489|,|employee-dashboard|employee-service|,8,3543156262377228866/Local Area Connection* 1,MzQwNjg4NXxJTkZSQXxOQXwzNTQzMTU2MjYyMzc3MjI4ODY2,3543156262377228866,SANU-PC,SANU-PC,SANU-PC,de:f5:05:a2:81:8d,running,SANU-PC,HP HP Laptop 15-da1xxx,Local Area Connection* 1,169.254.140.211/16,fe80::61f8:466f:3394:8cd3/64,windows,1,0,0,0,0,down,8470712320,0,0,0,0,Standalone Workstation,Microsoft Windows 11 Home Single Language,10.0.22000 Build 22000
2022-07-23 14:40:00,Infrastructure,1.27.2,|544156790|544157489|,|employee-dashboard|employee-service|,8,3543156262377228866/Wi-Fi,MzQwNjg4NXxJTkZSQXxOQXwzNTQzMTU2MjYyMzc3MjI4ODY2,3543156262377228866,SANU-PC,SANU-PC,SANU-PC,dc:f5:05:a2:81:8d,running,SANU-PC,HP HP Laptop 15-da1xxx,Wi-Fi,192.168.1.18/24,fe80::5c14:8f49:eab9:3c6c/64,windows,1,893.3489986333882,0,0,4.147036747040676,up,8470712320,1999.9460541767426,0,0,3.113550034193564,Standalone Workstation,Microsoft Windows 11 Home Single Language,10.0.22000 Build 22000
2022-07-23 14:40:00,Infrastructure,1.27.2,|544156790|544157489|,|employee-dashboard|employee-service|,8,3543156262377228866/Local Area Connection* 2,MzQwNjg4NXxJTkZSQXxOQXwzNTQzMTU2MjYyMzc3MjI4ODY2,3543156262377228866,SANU-PC,SANU-PC,SANU-PC,dc:f5:05:a2:81:8d,running,SANU-PC,HP HP Laptop 15-da1xxx,Local Area Connection* 2,169.254.87.207/16,fe80::5c71:ff31:444e:57cf/64,windows,1,0,0,0,0,down,8470712320,0,0,0,0,Standalone Workstation,Microsoft Windows 11 Home Single Language,10.0.22000 Build 22000
2022-07-23 14:30:00,Infrastructure,1.27.2,|544156790|544157489|,|employee-dashboard|employee-service|,8,3543156262377228866/Local Area Connection* 1,MzQwNjg4NXxJTkZSQXxOQXwzNTQzMTU2MjYyMzc3MjI4ODY2,3543156262377228866,SANU-PC,SANU-PC,SANU-PC,de:f5:05:a2:81:8d,running,SANU-PC,HP HP Laptop 15-da1xxx,Local Area Connection* 1,169.254.140.211/16,fe80::61f8:466f:3394:8cd3/64,windows,1,0,0,0,0,down,8470712320,0,0,0,0,Standalone Workstation,Microsoft Windows 11 Home Single Language,10.0.22000 Build 22000
2022-07-23 14:30:00,Infrastructure,1.27.2,|544156790|544157489|,|employee-dashboard|employee-service|,8,3543156262377228866/Local Area Connection* 2,MzQwNjg4NXxJTkZSQXxOQXwzNTQzMTU2MjYyMzc3MjI4ODY2,3543156262377228866,SANU-PC,SANU-PC,SANU-PC,dc:f5:05:a2:81:8d,running,SANU-PC,HP HP Laptop 15-da1xxx,Local Area Connection* 2,169.254.87.207/16,fe80::5c71:ff31:444e:57cf/64,windows,1,0,0,0,0,down,8470712320,0,0,0,0,Standalone Workstation,Microsoft Windows 11 Home Single Language,10.0.22000 Build 22000
2022-07-23 14:30:00,Infrastructure,1.27.2,|544156790|544157489|,|employee-dashboard|employee-service|,8,3543156262377228866/Wi-Fi,MzQwNjg4NXxJTkZSQXxOQXwzNTQzMTU2MjYyMzc3MjI4ODY2,3543156262377228866,SANU-PC,SANU-PC,SANU-PC,dc:f5:05:a2:81:8d,running,SANU-PC,HP HP Laptop 15-da1xxx,Wi-Fi,192.168.1.18/24,fe80::5c14:8f49:eab9:3c6c/64,windows,1,955.2611368426344,0,0,4.33733433748235,up,8470712320,2130.7691243025993,0,0,3.2840159248798786,Standalone Workstation,Microsoft Windows 11 Home Single Language,10.0.22000 Build 22000
2022-07-23 14:30:00,Infrastructure,1.27.2,|544156790|544157489|,|employee-dashboard|employee-service|,8,3543156262377228866/Ethernet,MzQwNjg4NXxJTkZSQXxOQXwzNTQzMTU2MjYyMzc3MjI4ODY2,3543156262377228866,SANU-PC,SANU-PC,SANU-PC,9c:7b:ef:0d:92:76,running,SANU-PC,HP HP Laptop 15-da1xxx,Ethernet,169.254.254.166/16,fe80::9ce9:8de7:f64b:fea6/64,windows,1,0,0,0,0,down,8470712320,0,0,0,0,Standalone Workstation,Microsoft Windows 11 Home Single Language,10.0.22000 Build 22000
2022-07-23 14:20:00,Infrastructure,1.27.2,|544156790|544157489|,|employee-dashboard|employee-service|,8,3543156262377228866/Ethernet,MzQwNjg4NXxJTkZSQXxOQXwzNTQzMTU2MjYyMzc3MjI4ODY2,3543156262377228866,SANU-PC,SANU-PC,SANU-PC,9c:7b:ef:0d:92:76,running,SANU-PC,HP HP Laptop 15-da1xxx,Ethernet,169.254.254.166/16,fe80::9ce9:8de7:f64b:fea6/64,windows,1,0,0,0,0,down,8470712320,0,0,0,0,Standalone Workstation,Microsoft Windows 11 Home Single Language,10.0.22000 Build 22000
2022-07-23 14:20:00,Infrastructure,1.27.2,|544156790|544157489|,|employee-dashboard|employee-service|,8,3543156262377228866/Local Area Connection* 1,MzQwNjg4NXxJTkZSQXxOQXwzNTQzMTU2MjYyMzc3MjI4ODY2,3543156262377228866,SANU-PC,SANU-PC,SANU-PC,de:f5:05:a2:81:8d,running,SANU-PC,HP HP Laptop 15-da1xxx,Local Area Connection* 1,169.254.140.211/16,fe80::61f8:466f:3394:8cd3/64,windows,1,0,0,0,0,down,8470712320,0,0,0,0,Standalone Workstation,Microsoft Windows 11 Home Single Language,10.0.22000 Build 22000
2022-07-23 14:20:00,Infrastructure,1.27.2,|544156790|544157489|,|employee-dashboard|employee-service|,8,3543156262377228866/Wi-Fi,MzQwNjg4NXxJTkZSQXxOQXwzNTQzMTU2MjYyMzc3MjI4ODY2,3543156262377228866,SANU-PC,SANU-PC,SANU-PC,dc:f5:05:a2:81:8d,running,SANU-PC,HP HP Laptop 15-da1xxx,Wi-Fi,192.168.1.18/24,fe80::5c14:8f49:eab9:3c6c/64,windows,1,1108.1931882948943,0,0,5.145393629592854,up,8470712320,2440.6063534096243,0,0,4.022484794147175,Standalone Workstation,Microsoft Windows 11 Home Single Language,10.0.22000 Build 22000
2022-07-23 14:20:00,Infrastructure,1.27.2,|544156790|544157489|,|employee-dashboard|employee-service|,8,3543156262377228866/Local Area Connection* 2,MzQwNjg4NXxJTkZSQXxOQXwzNTQzMTU2MjYyMzc3MjI4ODY2,3543156262377228866,SANU-PC,SANU-PC,SANU-PC,dc:f5:05:a2:81:8d,running,SANU-PC,HP HP Laptop 15-da1xxx,Local Area Connection* 2,192.168.137.1/24,fe80::5c71:ff31:444e:57cf/64,windows,1,0,0,0,0,down,8470712320,8.121882702260466,0,0,0,Standalone Workstation,Microsoft Windows 11 Home Single Language,10.0.22000 Build 22000
2022-07-23 14:10:00,Infrastructure,1.27.2,|544156790|544157489|,|employee-dashboard|employee-service|,8,3543156262377228866/Wi-Fi,MzQwNjg4NXxJTkZSQXxOQXwzNTQzMTU2MjYyMzc3MjI4ODY2,3543156262377228866,SANU-PC,SANU-PC,SANU-PC,dc:f5:05:a2:81:8d,running,SANU-PC,HP HP Laptop 15-da1xxx,Wi-Fi,192.168.1.18/24,fe80::5c14:8f49:eab9:3c6c/64,windows,1,194070.45758320595,0,0,115.61536510642743,up,8470712320,8260.009107123777,0,0,98.09936179929356,Standalone Workstation,Microsoft Windows 11 Home Single Language,10.0.22000 Build 22000
2022-07-23 14:10:00,Infrastructure,1.27.2,|544156790|544157489|,|employee-dashboard|employee-service|,8,3543156262377228866/Local Area Connection* 2,MzQwNjg4NXxJTkZSQXxOQXwzNTQzMTU2MjYyMzc3MjI4ODY2,3543156262377228866,SANU-PC,SANU-PC,SANU-PC,dc:f5:05:a2:81:8d,running,SANU-PC,HP HP Laptop 15-da1xxx,Local Area Connection* 2,192.168.137.1/24,fe80::5c71:ff31:444e:57cf/64,windows,1,0,0,0,0,up,8470712320,7.225823259119553,0,0,0,Standalone Workstation,Microsoft Windows 11 Home Single Language,10.0.22000 Build 22000
